[0] 8 (BeginString) = FIX4.4, [1] 9 (BodyLength) = 0012220
[564] 233 (StipulationType) = BGNCON[BARGAIN_CONDITIONS_SEE], [565] 234 (StipulationValue) = ut
[566] 1 (Account) = nibh, [567] 660 (AcctIDSource) = 5[DTCC_CODE]
[568] 581 (AccountType) = 1[ACCOUNT_IS_CARRIED_ON_CUSTOMER_SIDE_OF_BOOKS], [569] 555 (NoLegs) = 1
[570] 600 (LegSymbol) = at., [571] 601 (LegSymbolSfx) = fermentum
[572] 602 (LegSecurityID) = risus,, [573] 603 (LegSecurityIDSource) = placerat
[574] 604 (NoLegSecurityAltID) = 3, [575] 605 (LegSecurityAltID) = luctus
[576] 606 (LegSecurityAltIDSource) = Vivamus, [577] 605 (LegSecurityAltID) = mi
[578] 606 (LegSecurityAltIDSource) = arcu, [579] 605 (LegSecurityAltID) = rhoncus
[580] 606 (LegSecurityAltIDSource) = amet, [581] 607 (LegProduct) = 73435
[582] 608 (LegCFICode) = sit, [583] 609 (LegSecurityType) = eleifend
[584] 764 (LegSecuritySubType) = massa., [585] 610 (LegMaturityMonthYear) = metus
[586] 611 (LegMaturityDate) = 20180528-15:05:55.852, [587] 248 (LegCouponPaymentDate) = 20180528-15:05:55.852
[588] 249 (LegIssueDate) = 20180528-15:05:55.852, [589] 250 (LegRepoCollateralSecurityType) = maximus
[590] 251 (LegRepurchaseTerm) = 66009, [591] 252 (LegRepurchaseRate) = 3242
[592] 253 (LegFactor) = 83059, [593] 257 (LegCreditRating) = facilisis
[594] 599 (LegInstrRegistry) = ornare, [595] 596 (LegCountryOfIssue) = magna.
[596] 597 (LegStateOrProvinceOfIssue) = non, [597] 598 (LegLocaleOfIssue) = at
[598] 254 (LegRedemptionDate) = 20180528-15:05:55.852, [599] 612 (LegStrikePrice) = 65180
[600] 942 (LegStrikeCurrency) = 88793, [601] 613 (LegOptAttribute) = hendrerit
[602] 614 (LegContractMultiplier) = 42214, [603] 615 (LegCouponRate) = 95758
[604] 616 (LegSecurityExchange) = Pellentesque, [605] 617 (LegIssuer) = arcu,
[606] 618 (EncodedLegIssuerLen) = 20, [607] 619 (EncodedLegIssuer) = glSsyJi037F8EiBoXL5y
[608] 620 (LegSecurityDesc) = eu, [609] 621 (EncodedLegSecurityDescLen) = 20
[610] 622 (EncodedLegSecurityDesc) = jJlIIQmGkB4k0PprfXOd, [611] 623 (LegRatioQty) = 48788
[612] 624 (LegSide) = vitae,, [613] 556 (LegCurrency) = 59468
[614] 740 (LegPool) = ut, [615] 739 (LegDatedDate) = 20180528-15:05:55.852
[616] 955 (LegContractSettlMonth) = Aliquam, [617] 956 (LegInterestAccrualDate) = 20180528-15:05:55.852
[618] 687 (LegQty) = 7435, [619] 690 (LegSwapType) = 2[MODIFIED_DURATION]
[620] 587 (LegSettlType) = erat, [621] 588 (LegSettlDate) = 20180528-15:05:55.852
[622] 683 (NoLegStipulations) = 2, [623] 688 (LegStipulationType) = tellus
[624] 689 (LegStipulationValue) = in, [625] 688 (LegStipulationType) = nisi
[626] 689 (LegStipulationValue) = Interdum, [627] 539 (NoNestedPartyIDs) = 2
[628] 524 (NestedPartyID) = malesuada, [629] 525 (NestedPartyIDSource) = ac
[630] 538 (NestedPartyRole) = 64618, [631] 804 (NoNestedPartySubIDs) = 2
[632] 545 (NestedPartySubID) = ipsum, [633] 805 (NestedPartySubIDType) = 84279
[634] 545 (NestedPartySubID) = in, [635] 805 (NestedPartySubIDType) = 23841
[636] 524 (NestedPartyID) = Ut, [637] 525 (NestedPartyIDSource) = massa
[638] 538 (NestedPartyRole) = 78755, [639] 804 (NoNestedPartySubIDs) = 3
[640] 545 (NestedPartySubID) = cursus, [641] 805 (NestedPartySubIDType) = 892
[642] 545 (NestedPartySubID) = Vivamus, [643] 805 (NestedPartySubIDType) = 56408
[644] 545 (NestedPartySubID) = convallis, [645] 805 (NestedPartySubIDType) = 52428
[646] 676 (LegBenchmarkCurveCurrency) = 40692, [647] 677 (LegBenchmarkCurveName) = nec
[648] 678 (LegBenchmarkCurvePoint) = urna, [649] 679 (LegBenchmarkPrice) = 58143
[650] 680 (LegBenchmarkPriceType) = 57703, [651] 735 (NoQuoteQualifiers) = 2
[652] 695 (QuoteQualifier) = vitae., [653] 695 (QuoteQualifier) = erat
[654] 692 (QuotePriceType) = 8[TED_YIELD], [655] 40 (OrdType) = K[MARKET_WITH_LEFTOVER_AS_LIMIT]
[656] 62 (ValidUntilTime) = 20180528-15:05:55.852, [657] 126 (ExpireTime) = 20180528-15:05:55.852
[658] 60 (TransactTime) = 20180528-15:05:55.852, [659] 218 (Spread) = 78478
[660] 220 (BenchmarkCurveCurrency) = 5499, [661] 221 (BenchmarkCurveName) = In
[662] 222 (BenchmarkCurvePoint) = feugiat, [663] 662 (BenchmarkPrice) = 56613
[664] 663 (BenchmarkPriceType) = 91535, [665] 699 (BenchmarkSecurityID) = ut
[666] 761 (BenchmarkSecurityIDSource) = Quisque, [667] 423 (PriceType) = 1[PERCENTAGE]
[668] 44 (Price) = 32508, [669] 640 (Price2) = 73945
[670] 235 (YieldType) = WORST[YIELD_TO_WORST], [671] 236 (Yield) = 98699
[672] 701 (YieldCalcDate) = 20180528-15:05:55.852, [673] 696 (YieldRedemptionDate) = 20180528-15:05:55.852
[674] 697 (YieldRedemptionPrice) = 20104, [675] 698 (YieldRedemptionPriceType) = 20935
[676] 453 (NoPartyIDs) = 3, [677] 448 (PartyID) = tortor
[678] 447 (PartyIDSource) = D[PROPRIETARY_CUSTOM_CODE], [679] 452 (PartyRole) = 31[SUB_CUSTODIAN]
[680] 802 (NoPartySubIDs) = 1, [681] 523 (PartySubID) = est
[682] 803 (PartySubIDType) = 13[REGULATORY_STATUS], [683] 448 (PartyID) = Lorem
[684] 447 (PartyIDSource) = 1[KOREAN_INVESTOR_ID], [685] 452 (PartyRole) = 32[BENEFICIARY]
[686] 802 (NoPartySubIDs) = 3, [687] 523 (PartySubID) = dolor
[688] 803 (PartySubIDType) = 15[CASH_ACCOUNT_NUMBER], [689] 523 (PartySubID) = amet,
[690] 803 (PartySubIDType) = 14[REGISTRATION_NAME], [691] 523 (PartySubID) = adipiscing
[692] 803 (PartySubIDType) = 17[CSD_PARTICIPANT_MEMBER_CODE], [693] 448 (PartyID) = Nunc
[694] 447 (PartyIDSource) = 7[US_SOCIAL_SECURITY_NUMBER], [695] 452 (PartyRole) = 20[UNDERLYING_CONTRA_FIRM]
[696] 802 (NoPartySubIDs) = 3, [697] 523 (PartySubID) = orci,
[698] 803 (PartySubIDType) = 21[FAX_NUMBER], [699] 523 (PartySubID) = vel
[700] 803 (PartySubIDType) = 15[CASH_ACCOUNT_NUMBER], [701] 523 (PartySubID) = sed,
[702] 803 (PartySubIDType) = 14[REGISTRATION_NAME], [703] 55 (Symbol) = cursus
[704] 65 (SymbolSfx) = Aenean, [705] 48 (SecurityID) = diam
[706] 22 (SecurityIDSource) = 5[RIC_CODE], [707] 454 (NoSecurityAltID) = 3
[708] 455 (SecurityAltID) = Aenean, [709] 456 (SecurityAltIDSource) = viverra
[710] 455 (SecurityAltID) = non, [711] 456 (SecurityAltIDSource) = neque.
[712] 455 (SecurityAltID) = arcu, [713] 456 (SecurityAltIDSource) = dignissim
[714] 460 (Product) = 5[EQUITY], [715] 461 (CFICode) = auctor
[716] 167 (SecurityType) = TAN[TAX_ANTICIPATION_NOTE], [717] 762 (SecuritySubType) = maximus
[718] 200 (MaturityMonthYear) = quam., [719] 541 (MaturityDate) = 20180528-15:05:55.852
[720] 201 (PutOrCall) = [undefined], [721] 224 (CouponPaymentDate) = 20180528-15:05:55.852
[722] 225 (IssueDate) = 20180528-15:05:55.852, [723] 239 (RepoCollateralSecurityType) = varius
[724] 226 (RepurchaseTerm) = 57979, [725] 227 (RepurchaseRate) = 11223
[726] 228 (Factor) = 62723, [727] 255 (CreditRating) = auctor.
[728] 543 (InstrRegistry) = aptent, [729] 470 (CountryOfIssue) = sociosqu
[730] 471 (StateOrProvinceOfIssue) = litora, [731] 472 (LocaleOfIssue) = per
[732] 240 (RedemptionDate) = 20180528-15:05:55.852, [733] 202 (StrikePrice) = 72469
[734] 947 (StrikeCurrency) = 79662, [735] 206 (OptAttribute) = nostra,
[736] 231 (ContractMultiplier) = 715, [737] 223 (CouponRate) = 50545
[738] 207 (SecurityExchange) = inceptos, [739] 106 (Issuer) = Pellentesque
[740] 348 (EncodedIssuerLen) = 20, [741] 349 (EncodedIssuer) = 41kRF0eTOGdnzXxjWsn0
[742] 107 (SecurityDesc) = luctus, [743] 350 (EncodedSecurityDescLen) = 20
[744] 351 (EncodedSecurityDesc) = pJ7nbZHgbCvELVRxufZu, [745] 691 (Pool) = et
[746] 667 (ContractSettlMonth) = nunc., [747] 875 (CPProgram) = 1[3]
[748] 876 (CPRegType) = tellus, [749] 864 (NoEvents) = 1
[750] 865 (EventType) = 99[OTHER], [751] 866 (EventDate) = 20180528-15:05:55.852
[752] 867 (EventPx) = 42347, [753] 868 (EventText) = feugiat
[754] 873 (DatedDate) = 20180528-15:05:55.852, [755] 874 (InterestAccrualDate) = 20180528-15:05:55.852
[756] 913 (AgreementDesc) = dictum, [757] 914 (AgreementID) = posuere
[758] 915 (AgreementDate) = 20180528-15:05:55.852, [759] 918 (AgreementCurrency) = 47094
[760] 788 (TerminationType) = 3[FLEXIBLE], [761] 916 (StartDate) = 20180528-15:05:55.852
[762] 917 (EndDate) = 20180528-15:05:55.852, [763] 919 (DeliveryType) = 3[HOLD_IN_CUSTODY]
[764] 898 (MarginRatio) = 94419, [765] 711 (NoUnderlyings) = 1
[766] 311 (UnderlyingSymbol) = nibh., [767] 312 (UnderlyingSymbolSfx) = ornare,
[768] 309 (UnderlyingSecurityID) = semper, [769] 305 (UnderlyingSecurityIDSource) = laoreet,
[770] 457 (NoUnderlyingSecurityAltID) = 3, [771] 458 (UnderlyingSecurityAltID) = odio
[772] 459 (UnderlyingSecurityAltIDSource) = velit,, [773] 458 (UnderlyingSecurityAltID) = sollicitudin
[774] 459 (UnderlyingSecurityAltIDSource) = augue, [775] 458 (UnderlyingSecurityAltID) = odio.
[776] 459 (UnderlyingSecurityAltIDSource) = tempor, [777] 462 (UnderlyingProduct) = 54767
[778] 463 (UnderlyingCFICode) = nisi,, [779] 310 (UnderlyingSecurityType) = euismod
[780] 763 (UnderlyingSecuritySubType) = convallis, [781] 313 (UnderlyingMaturityMonthYear) = Donec
[782] 542 (UnderlyingMaturityDate) = 20180528-15:05:55.852, [783] 315 (UnderlyingPutOrCall) = 83002
[784] 241 (UnderlyingCouponPaymentDate) = 20180528-15:05:55.852, [785] 242 (UnderlyingIssueDate) = 20180528-15:05:55.852
[786] 243 (UnderlyingRepoCollateralSecurityType) = erat, [787] 244 (UnderlyingRepurchaseTerm) = 50589
[788] 245 (UnderlyingRepurchaseRate) = 29109, [789] 246 (UnderlyingFactor) = 80612
[790] 256 (UnderlyingCreditRating) = vel, [791] 595 (UnderlyingInstrRegistry) = nulla
[792] 592 (UnderlyingCountryOfIssue) = ac., [793] 593 (UnderlyingStateOrProvinceOfIssue) = vel
[794] 594 (UnderlyingLocaleOfIssue) = eros.
Nam, [795] 247 (UnderlyingRedemptionDate) = 20180528-15:05:55.852
[796] 316 (UnderlyingStrikePrice) = 47368, [797] 941 (UnderlyingStrikeCurrency) = 71315
[798] 317 (UnderlyingOptAttribute) = urna,, [799] 436 (UnderlyingContractMultiplier) = 54439
[800] 435 (UnderlyingCouponRate) = 64769, [801] 308 (UnderlyingSecurityExchange) = sit
[802] 306 (UnderlyingIssuer) = bibendum, [803] 362 (EncodedUnderlyingIssuerLen) = 20
[804] 363 (EncodedUnderlyingIssuer) = MfyUuHsLmCJ0QZ60dTKb, [805] 307 (UnderlyingSecurityDesc) = amet,
[806] 364 (EncodedUnderlyingSecurityDescLen) = 20, [807] 365 (EncodedUnderlyingSecurityDesc) = QAtVCECmKuTQq06QJyH1
[808] 877 (UnderlyingCPProgram) = non, [809] 878 (UnderlyingCPRegType) = Nam
[810] 318 (UnderlyingCurrency) = 43181, [811] 879 (UnderlyingQty) = 51638
[812] 810 (UnderlyingPx) = 86199, [813] 882 (UnderlyingDirtyPrice) = 87854
[814] 883 (UnderlyingEndPrice) = 52466, [815] 884 (UnderlyingStartValue) = 90432
[816] 885 (UnderlyingCurrentValue) = 92909, [817] 886 (UnderlyingEndValue) = 57344
[818] 887 (NoUnderlyingStips) = 3, [819] 888 (UnderlyingStipType) = mi,
[820] 889 (UnderlyingStipValue) = et, [821] 888 (UnderlyingStipType) = in,
[822] 889 (UnderlyingStipValue) = sed, [823] 888 (UnderlyingStipType) = Nulla
[824] 889 (UnderlyingStipValue) = leo, [825] 140 (PrevClosePx) = 26881
[826] 303 (QuoteRequestType) = 1[MANUAL], [827] 537 (QuoteType) = 1[TRADEABLE]
[828] 336 (TradingSessionID) = odio, [829] 625 (TradingSessionSubID) = placerat.
[830] 229 (TradeOriginationDate) = 20180528-15:05:55.852, [831] 54 (Side) = C[OPPOSITE]
[832] 854 (QtyType) = [undefined], [833] 38 (OrderQty) = 89190
[834] 152 (CashOrderQty) = 48085, [835] 516 (OrderPercent) = 76568
[836] 468 (RoundingDirection) = 2[ROUND_UP], [837] 469 (RoundingModulus) = 41316
[838] 63 (SettlType) = 4[T_PLUS_3], [839] 64 (SettlDate) = 20180528-15:05:55.852
[840] 193 (SettlDate2) = 20180528-15:05:55.852, [841] 192 (OrderQty2) = 15451
[842] 15 (Currency) = 62035, [843] 232 (NoStipulations) = 2
[844] 233 (StipulationType) = WHOLE[WHOLE_POOL], [845] 234 (StipulationValue) = felis
[846] 233 (StipulationType) = ISSUESIZE[ISSUE_SIZE_RANGE], [847] 234 (StipulationValue) = elementum
[848] 1 (Account) = mollis, [849] 660 (AcctIDSource) = 99[OTHER]
[850] 581 (AccountType) = 8[JOINT_BACKOFFICE_ACCOUNT], [851] 555 (NoLegs) = 2
[852] 600 (LegSymbol) = euismod, [853] 601 (LegSymbolSfx) = diam.
[854] 602 (LegSecurityID) = porttitor, [855] 603 (LegSecurityIDSource) = eget
[856] 604 (NoLegSecurityAltID) = 2, [857] 605 (LegSecurityAltID) = cursus,
[858] 606 (LegSecurityAltIDSource) = hendrerit, [859] 605 (LegSecurityAltID) = tempus.
[860] 606 (LegSecurityAltIDSource) = et, [861] 607 (LegProduct) = 52004
[862] 608 (LegCFICode) = fames, [863] 609 (LegSecurityType) = ante
[864] 764 (LegSecuritySubType) = primis, [865] 610 (LegMaturityMonthYear) = faucibus.
[866] 611 (LegMaturityDate) = 20180528-15:05:55.853, [867] 248 (LegCouponPaymentDate) = 20180528-15:05:55.853
[868] 249 (LegIssueDate) = 20180528-15:05:55.853, [869] 250 (LegRepoCollateralSecurityType) = egestas
[870] 251 (LegRepurchaseTerm) = 16189, [871] 252 (LegRepurchaseRate) = 94734
[872] 253 (LegFactor) = 39147, [873] 257 (LegCreditRating) = ac
[874] 599 (LegInstrRegistry) = semper., [875] 596 (LegCountryOfIssue) = rhoncus
[876] 597 (LegStateOrProvinceOfIssue) = nulla,, [877] 598 (LegLocaleOfIssue) = ornare
[878] 254 (LegRedemptionDate) = 20180528-15:05:55.853, [879] 612 (LegStrikePrice) = 59273
[880] 942 (LegStrikeCurrency) = 50812, [881] 613 (LegOptAttribute) = iaculis
[882] 614 (LegContractMultiplier) = 47472, [883] 615 (LegCouponRate) = 83117
[884] 616 (LegSecurityExchange) = Aliquam, [885] 617 (LegIssuer) = volutpat.
[886] 618 (EncodedLegIssuerLen) = 20, [887] 619 (EncodedLegIssuer) = QBvU7iFYtcC6eXWyLcq0
[888] 620 (LegSecurityDesc) = condimentum, [889] 621 (EncodedLegSecurityDescLen) = 20
[890] 622 (EncodedLegSecurityDesc) = yrNkMaGqFeifVtw14Lfg, [891] 623 (LegRatioQty) = 84120
[892] 624 (LegSide) = sem, [893] 556 (LegCurrency) = 66484
[894] 740 (LegPool) = porttitor., [895] 739 (LegDatedDate) = 20180528-15:05:55.853
[896] 955 (LegContractSettlMonth) = pellentesque, [897] 956 (LegInterestAccrualDate) = 20180528-15:05:55.853
[898] 687 (LegQty) = 14012, [899] 690 (LegSwapType) = 1[PAR_FOR_PAR]
[900] 587 (LegSettlType) = eget, [901] 588 (LegSettlDate) = 20180528-15:05:55.853
[902] 683 (NoLegStipulations) = 1, [903] 688 (LegStipulationType) = tincidunt
[904] 689 (LegStipulationValue) = ipsum, [905] 539 (NoNestedPartyIDs) = 2
[906] 524 (NestedPartyID) = sit, [907] 525 (NestedPartyIDSource) = consectetur
[908] 538 (NestedPartyRole) = 67484, [909] 804 (NoNestedPartySubIDs) = 1
[910] 545 (NestedPartySubID) = elit., [911] 805 (NestedPartySubIDType) = 20600
[912] 524 (NestedPartyID) = odio, [913] 525 (NestedPartyIDSource) = blandit
[914] 538 (NestedPartyRole) = 39860, [915] 804 (NoNestedPartySubIDs) = 1
[916] 545 (NestedPartySubID) = semper, [917] 805 (NestedPartySubIDType) = 12237
[918] 676 (LegBenchmarkCurveCurrency) = 2835, [919] 677 (LegBenchmarkCurveName) = bibendum
[920] 678 (LegBenchmarkCurvePoint) = lectus., [921] 679 (LegBenchmarkPrice) = 84107
[922] 680 (LegBenchmarkPriceType) = 89484, [923] 600 (LegSymbol) = vel
[924] 601 (LegSymbolSfx) = magna., [925] 602 (LegSecurityID) = et
[926] 603 (LegSecurityIDSource) = leo,, [927] 604 (NoLegSecurityAltID) = 3
[928] 605 (LegSecurityAltID) = iaculis, [929] 606 (LegSecurityAltIDSource) = Nullam
[930] 605 (LegSecurityAltID) = lectus,, [931] 606 (LegSecurityAltIDSource) = eget
[932] 605 (LegSecurityAltID) = vitae,, [933] 606 (LegSecurityAltIDSource) = ac
[934] 607 (LegProduct) = 72198, [935] 608 (LegCFICode) = Quisque
[936] 609 (LegSecurityType) = tincidunt, [937] 764 (LegSecuritySubType) = Class
[938] 610 (LegMaturityMonthYear) = taciti, [939] 611 (LegMaturityDate) = 20180528-15:05:55.853
[940] 248 (LegCouponPaymentDate) = 20180528-15:05:55.853, [941] 249 (LegIssueDate) = 20180528-15:05:55.853
[942] 250 (LegRepoCollateralSecurityType) = ad, [943] 251 (LegRepurchaseTerm) = 65584
[944] 252 (LegRepurchaseRate) = 71631, [945] 253 (LegFactor) = 48619
[946] 257 (LegCreditRating) = torquent, [947] 599 (LegInstrRegistry) = conubia
[948] 596 (LegCountryOfIssue) = per, [949] 597 (LegStateOrProvinceOfIssue) = himenaeos.
[950] 598 (LegLocaleOfIssue) = eu, [951] 254 (LegRedemptionDate) = 20180528-15:05:55.853
[952] 612 (LegStrikePrice) = 20197, [953] 942 (LegStrikeCurrency) = 78536
[954] 613 (LegOptAttribute) = risus,, [955] 614 (LegContractMultiplier) = 30784
[956] 615 (LegCouponRate) = 98535, [957] 616 (LegSecurityExchange) = tincidunt
[958] 617 (LegIssuer) = Morbi, [959] 618 (EncodedLegIssuerLen) = 20
[960] 619 (EncodedLegIssuer) = TjfwnvPnM6Fa7DghhLb0, [961] 620 (LegSecurityDesc) = mi,
[962] 621 (EncodedLegSecurityDescLen) = 20, [963] 622 (EncodedLegSecurityDesc) = ogXFxyF0MeLL9go8Zz5x
[964] 623 (LegRatioQty) = 6229, [965] 624 (LegSide) = vel
[966] 556 (LegCurrency) = 84986, [967] 740 (LegPool) = ac,
[968] 739 (LegDatedDate) = 20180528-15:05:55.853, [969] 955 (LegContractSettlMonth) = non
[970] 956 (LegInterestAccrualDate) = 20180528-15:05:55.853, [971] 687 (LegQty) = 30518
[972] 690 (LegSwapType) = 2[MODIFIED_DURATION], [973] 587 (LegSettlType) = Pellentesque
[974] 588 (LegSettlDate) = 20180528-15:05:55.853, [975] 683 (NoLegStipulations) = 2
[976] 688 (LegStipulationType) = lorem, [977] 689 (LegStipulationValue) = consequat
[978] 688 (LegStipulationType) = sapien, [979] 689 (LegStipulationValue) = tempor
[980] 539 (NoNestedPartyIDs) = 3, [981] 524 (NestedPartyID) = a
[982] 525 (NestedPartyIDSource) = purus, [983] 538 (NestedPartyRole) = 3575
[984] 804 (NoNestedPartySubIDs) = 3, [985] 545 (NestedPartySubID) = ut
[986] 805 (NestedPartySubIDType) = 8041, [987] 545 (NestedPartySubID) = Proin
[988] 805 (NestedPartySubIDType) = 34277, [989] 545 (NestedPartySubID) = justo
[990] 805 (NestedPartySubIDType) = 43100, [991] 524 (NestedPartyID) = ut
[992] 525 (NestedPartyIDSource) = nibh, [993] 538 (NestedPartyRole) = 28478
[994] 804 (NoNestedPartySubIDs) = 1, [995] 545 (NestedPartySubID) = at.
[996] 805 (NestedPartySubIDType) = 95822, [997] 524 (NestedPartyID) = fermentum
[998] 525 (NestedPartyIDSource) = risus,, [999] 538 (NestedPartyRole) = 41020
[1000] 804 (NoNestedPartySubIDs) = 2, [1001] 545 (NestedPartySubID) = placerat
[1002] 805 (NestedPartySubIDType) = 49038, [1003] 545 (NestedPartySubID) = luctus
[1004] 805 (NestedPartySubIDType) = 41606, [1005] 676 (LegBenchmarkCurveCurrency) = 82025
[1006] 677 (LegBenchmarkCurveName) = Vivamus, [1007] 678 (LegBenchmarkCurvePoint) = mi
[1008] 679 (LegBenchmarkPrice) = 73330, [1009] 680 (LegBenchmarkPriceType) = 79598
[1010] 735 (NoQuoteQualifiers) = 1, [1011] 695 (QuoteQualifier) = arcu
[1012] 692 (QuotePriceType) = 2[PER_SHARE], [1013] 40 (OrdType) = 4[STOP_LIMIT]
[1014] 62 (ValidUntilTime) = 20180528-15:05:55.853, [1015] 126 (ExpireTime) = 20180528-15:05:55.853
[1016] 60 (TransactTime) = 20180528-15:05:55.853, [1017] 218 (Spread) = 23425
[1018] 220 (BenchmarkCurveCurrency) = 8804, [1019] 221 (BenchmarkCurveName) = rhoncus
[1020] 222 (BenchmarkCurvePoint) = amet, [1021] 662 (BenchmarkPrice) = 82962
[1022] 663 (BenchmarkPriceType) = 95654, [1023] 699 (BenchmarkSecurityID) = sit
[1024] 761 (BenchmarkSecurityIDSource) = eleifend, [1025] 423 (PriceType) = 9[YIELD]
[1026] 44 (Price) = 38332, [1027] 640 (Price2) = 32534
[1028] 235 (YieldType) = COMPOUND[COMPOUND_YIELD], [1029] 236 (Yield) = 55998
[1030] 701 (YieldCalcDate) = 20180528-15:05:55.853, [1031] 696 (YieldRedemptionDate) = 20180528-15:05:55.853
[1032] 697 (YieldRedemptionPrice) = 46446, [1033] 698 (YieldRedemptionPriceType) = 57180
[1034] 453 (NoPartyIDs) = 2, [1035] 448 (PartyID) = massa.
[1036] 447 (PartyIDSource) = G[MIC], [1037] 452 (PartyRole) = 12[EXECUTING_TRADER]
[1038] 802 (NoPartySubIDs) = 2, [1039] 523 (PartySubID) = metus
[1040] 803 (PartySubIDType) = 22[SECURITIES_ACCOUNT_NAME], [1041] 523 (PartySubID) = maximus
[1042] 803 (PartySubIDType) = 18[REGISTERED_ADDRESS_18], [1043] 448 (PartyID) = facilisis
[1044] 447 (PartyIDSource) = H[CSD_PARTICIPANT_MEMBER_CODE], [1045] 452 (PartyRole) = 20[UNDERLYING_CONTRA_FIRM]
[1046] 802 (NoPartySubIDs) = 1, [1047] 523 (PartySubID) = ornare
[1048] 803 (PartySubIDType) = 21[FAX_NUMBER], [1049] 58 (Text) = magna.
[1050] 354 (EncodedTextLen) = 20, [1051] 355 (EncodedText) = JNxt5Hfi5DQoz2tQO1rH
[1052] 10 (CheckSum) = 113
